C:\Users\user\Desktop\Data\IMG\center_2021_12_19_00_52_39_184.jpg, C:\Users\user\Desktop\Data\IMG\left_2021_12_19_00_52_39_184.jpg, C:\Users\user\Desktop\Data\IMG\right_2021_12_19_00_52_39_184.jpg, 0, 1, 0, 21.72574
C:\Users\user\Desktop\Data\IMG\center_2021_12_19_00_52_39_286.jpg, C:\Users\user\Desktop\Data\IMG\left_2021_12_19_00_52_39_286.jpg, C:\Users\user\Desktop\Data\IMG\right_2021_12_19_00_52_39_286.jpg, 0, 1, 0, 22.7112
C:\Users\user\Desktop\Data\IMG\center_2021_12_19_00_52_39_400.jpg, C:\Users\user\Desktop\Data\IMG\left_2021_12_19_00_52_39_400.jpg, C:\Users\user\Desktop\Data\IMG\right_2021_12_19_00_52_39_400.jpg, 0, 1, 0, 23.88359
C:\Users\user\Desktop\Data\IMG\center_2021_12_19_00_52_39_499.jpg, C:\Users\user\Desktop\Data\IMG\left_2021_12_19_00_52_39_499.jpg, C:\Users\user\Desktop\Data\IMG\right_2021_12_19_00_52_39_499.jpg, 0, 1, 0, 24.84996
C:\Users\user\Desktop\Data\IMG\center_2021_12_19_00_52_39_608.jpg, C:\Users\user\Desktop\Data\IMG\left_2021_12_19_00_52_39_608.jpg, C:\Users\user\Desktop\Data\IMG\right_2021_12_19_00_52_39_608.jpg, 0, 1, 0, 25.80643
C:\Users\user\Desktop\Data\IMG\center_2021_12_19_00_52_39_710.jpg, C:\Users\user\Desktop\Data\IMG\left_2021_12_19_00_52_39_710.jpg, C:\Users\user\Desktop\Data\IMG\right_2021_12_19_00_52_39_710.jpg, 0, 1, 0, 26.75333
C:\Users\user\Desktop\Data\IMG\center_2021_12_19_00_52_39_819.jpg, C:\Users\user\Desktop\Data\IMG\left_2021_12_19_00_52_39_819.jpg, C:\Users\user\Desktop\Data\IMG\right_2021_12_19_00_52_39_819.jpg, 0, 1, 0, 27.87703
C:\Users\user\Desktop\Data\IMG\center_2021_12_19_00_52_39_924.jpg, C:\Users\user\Desktop\Data\IMG\left_2021_12_19_00_52_39_924.jpg, C:\Users\user\Desktop\Data\IMG\right_2021_12_19_00_52_39_924.jpg, 0, 1, 0, 28.80309
C:\Users\user\Desktop\Data\IMG\center_2021_12_19_00_52_40_026.jpg, C:\Users\user\Desktop\Data\IMG\left_2021_12_19_00_52_40_026.jpg, C:\Users\user\Desktop\Data\IMG\right_2021_12_19_00_52_40_026.jpg, 0, 0.6901072, 0, 29.53539
C:\Users\user\Desktop\Data\IMG\center_2021_12_19_00_52_40_134.jpg, C:\Users\user\Desktop\Data\IMG\left_2021_12_19_00_52_40_134.jpg, C:\Users\user\Desktop\Data\IMG\right_2021_12_19_00_52_40_134.jpg, 0, 0.4124674, 0, 29.90024
C:\Users\user\Desktop\Data\IMG\center_2021_12_19_00_52_40_255.jpg, C:\Users\user\Desktop\Data\IMG\left_2021_12_19_00_52_40_255.jpg, C:\Users\user\Desktop\Data\IMG\right_2021_12_19_00_52_40_255.jpg, 0, 0.006893486, 0, 29.79935
C:\Users\user\Desktop\Data\IMG\center_2021_12_19_00_52_40_364.jpg, C:\Users\user\Desktop\Data\IMG\left_2021_12_19_00_52_40_364.jpg, C:\Users\user\Desktop\Data\IMG\right_2021_12_19_00_52_40_364.jpg, 0, 0, 0, 29.44278
C:\Users\user\Desktop\Data\IMG\center_2021_12_19_00_52_40_472.jpg, C:\Users\user\Desktop\Data\IMG\left_2021_12_19_00_52_40_472.jpg, C:\Users\user\Desktop\Data\IMG\right_2021_12_19_00_52_40_472.jpg, 0, 0, 0, 29.14529
C:\Users\user\Desktop\Data\IMG\center_2021_12_19_00_52_40_596.jpg, C:\Users\user\Desktop\Data\IMG\left_2021_12_19_00_52_40_596.jpg, C:\Users\user\Desktop\Data\IMG\right_2021_12_19_00_52_40_596.jpg, 0, 0, 0, 28.79222
C:\Users\user\Desktop\Data\IMG\center_2021_12_19_00_52_40_687.jpg, C:\Users\user\Desktop\Data\IMG\left_2021_12_19_00_52_40_687.jpg, C:\Users\user\Desktop\Data\IMG\right_2021_12_19_00_52_40_687.jpg, 0, 0, 0, 28.50124
C:\Users\user\Desktop\Data\IMG\center_2021_12_19_00_52_40_797.jpg, C:\Users\user\Desktop\Data\IMG\left_2021_12_19_00_52_40_797.jpg, C:\Users\user\Desktop\Data\IMG\right_2021_12_19_00_52_40_797.jpg, 0, 0, 0, 28.21318
C:\Users\user\Desktop\Data\IMG\center_2021_12_19_00_52_40_902.jpg, C:\Users\user\Desktop\Data\IMG\left_2021_12_19_00_52_40_902.jpg, C:\Users\user\Desktop\Data\IMG\right_2021_12_19_00_52_40_902.jpg, 0, 0, 0, 27.87133
C:\Users\user\Desktop\Data\IMG\center_2021_12_19_00_52_41_011.jpg, C:\Users\user\Desktop\Data\IMG\left_2021_12_19_00_52_41_011.jpg, C:\Users\user\Desktop\Data\IMG\right_2021_12_19_00_52_41_011.jpg, 0, 0, 0, 27.5896
C:\Users\user\Desktop\Data\IMG\center_2021_12_19_00_52_41_119.jpg, C:\Users\user\Desktop\Data\IMG\left_2021_12_19_00_52_41_119.jpg, C:\Users\user\Desktop\Data\IMG\right_2021_12_19_00_52_41_119.jpg, -0.0920514, 0, 0, 27.25286
C:\Users\user\Desktop\Data\IMG\center_2021_12_19_00_52_41_219.jpg, C:\Users\user\Desktop\Data\IMG\left_2021_12_19_00_52_41_219.jpg, C:\Users\user\Desktop\Data\IMG\right_2021_12_19_00_52_41_219.jpg, -0.1048962, 0, 0, 26.94033
C:\Users\user\Desktop\Data\IMG\center_2021_12_19_00_52_41_334.jpg, C:\Users\user\Desktop\Data\IMG\left_2021_12_19_00_52_41_334.jpg, C:\Users\user\Desktop\Data\IMG\right_2021_12_19_00_52_41_334.jpg, 0, 0, 0, 26.66555
C:\Users\user\Desktop\Data\IMG\center_2021_12_19_00_52_41_444.jpg, C:\Users\user\Desktop\Data\IMG\left_2021_12_19_00_52_41_444.jpg, C:\Users\user\Desktop\Data\IMG\right_2021_12_19_00_52_41_444.jpg, 0, 0, 0, 26.34192
C:\Users\user\Desktop\Data\IMG\center_2021_12_19_00_52_41_560.jpg, C:\Users\user\Desktop\Data\IMG\left_2021_12_19_00_52_41_560.jpg, C:\Users\user\Desktop\Data\IMG\right_2021_12_19_00_52_41_560.jpg, 0, 0, 0, 26.02284
C:\Users\user\Desktop\Data\IMG\center_2021_12_19_00_52_41_672.jpg, C:\Users\user\Desktop\Data\IMG\left_2021_12_19_00_52_41_672.jpg, C:\Users\user\Desktop\Data\IMG\right_2021_12_19_00_52_41_672.jpg, 0, 0, 0, 25.75995
C:\Users\user\Desktop\Data\IMG\center_2021_12_19_00_52_41_786.jpg, C:\Users\user\Desktop\Data\IMG\left_2021_12_19_00_52_41_786.jpg, C:\Users\user\Desktop\Data\IMG\right_2021_12_19_00_52_41_786.jpg, 0, 0.1795152, 0, 25.50695
C:\Users\user\Desktop\Data\IMG\center_2021_12_19_00_52_41_901.jpg, C:\Users\user\Desktop\Data\IMG\left_2021_12_19_00_52_41_901.jpg, C:\Users\user\Desktop\Data\IMG\right_2021_12_19_00_52_41_901.jpg, 0, 0.5236782, 0, 25.74284
C:\Users\user\Desktop\Data\IMG\center_2021_12_19_00_52_42_003.jpg, C:\Users\user\Desktop\Data\IMG\left_2021_12_19_00_52_42_003.jpg, C:\Users\user\Desktop\Data\IMG\right_2021_12_19_00_52_42_003.jpg, 0, 0.8291484, 0, 26.30965
C:\Users\user\Desktop\Data\IMG\center_2021_12_19_00_52_42_104.jpg, C:\Users\user\Desktop\Data\IMG\left_2021_12_19_00_52_42_104.jpg, C:\Users\user\Desktop\Data\IMG\right_2021_12_19_00_52_42_104.jpg, 0, 1, 0, 27.19702
C:\Users\user\Desktop\Data\IMG\center_2021_12_19_00_52_42_233.jpg, C:\Users\user\Desktop\Data\IMG\left_2021_12_19_00_52_42_233.jpg, C:\Users\user\Desktop\Data\IMG\right_2021_12_19_00_52_42_233.jpg, 0, 0.6137668, 0, 27.99073
C:\Users\user\Desktop\Data\IMG\center_2021_12_19_00_52_42_353.jpg, C:\Users\user\Desktop\Data\IMG\left_2021_12_19_00_52_42_353.jpg, C:\Users\user\Desktop\Data\IMG\right_2021_12_19_00_52_42_353.jpg, 0.1514835, 0.2488453, 0, 28.24342
C:\Users\user\Desktop\Data\IMG\center_2021_12_19_00_52_42_470.jpg, C:\Users\user\Desktop\Data\IMG\left_2021_12_19_00_52_42_470.jpg, C:\Users\user\Desktop\Data\IMG\right_2021_12_19_00_52_42_470.jpg, 0, 0, 0, 28.02849
C:\Users\user\Desktop\Data\IMG\center_2021_12_19_00_52_42_571.jpg, C:\Users\user\Desktop\Data\IMG\left_2021_12_19_00_52_42_571.jpg, C:\Users\user\Desktop\Data\IMG\right_2021_12_19_00_52_42_571.jpg, 0, 0, 0, 27.7457
C:\Users\user\Desktop\Data\IMG\center_2021_12_19_00_52_42_687.jpg, C:\Users\user\Desktop\Data\IMG\left_2021_12_19_00_52_42_687.jpg, C:\Users\user\Desktop\Data\IMG\right_2021_12_19_00_52_42_687.jpg, -0.2285484, 0, 0, 27.34574
C:\Users\user\Desktop\Data\IMG\center_2021_12_19_00_52_42_789.jpg, C:\Users\user\Desktop\Data\IMG\left_2021_12_19_00_52_42_789.jpg, C:\Users\user\Desktop\Data\IMG\right_2021_12_19_00_52_42_789.jpg, 0, 0, 0, 27.06761
C:\Users\user\Desktop\Data\IMG\center_2021_12_19_00_52_42_901.jpg, C:\Users\user\Desktop\Data\IMG\left_2021_12_19_00_52_42_901.jpg, C:\Users\user\Desktop\Data\IMG\right_2021_12_19_00_52_42_901.jpg, 0, 0, 0, 26.73795
C:\Users\user\Desktop\Data\IMG\center_2021_12_19_00_52_43_002.jpg, C:\Users\user\Desktop\Data\IMG\left_2021_12_19_00_52_43_002.jpg, C:\Users\user\Desktop\Data\IMG\right_2021_12_19_00_52_43_002.jpg, 0, 0.1010166, 0, 26.48433
C:\Users\user\Desktop\Data\IMG\center_2021_12_19_00_52_43_119.jpg, C:\Users\user\Desktop\Data\IMG\left_2021_12_19_00_52_43_119.jpg, C:\Users\user\Desktop\Data\IMG\right_2021_12_19_00_52_43_119.jpg, 0, 0.4513815, 0, 26.57353
C:\Users\user\Desktop\Data\IMG\center_2021_12_19_00_52_43_228.jpg, C:\Users\user\Desktop\Data\IMG\left_2021_12_19_00_52_43_228.jpg, C:\Users\user\Desktop\Data\IMG\right_2021_12_19_00_52_43_228.jpg, 0, 0.7780732, 0, 27.05654
C:\Users\user\Desktop\Data\IMG\center_2021_12_19_00_52_43_331.jpg, C:\Users\user\Desktop\Data\IMG\left_2021_12_19_00_52_43_331.jpg, C:\Users\user\Desktop\Data\IMG\right_2021_12_19_00_52_43_331.jpg, 0, 1, 0, 27.89385
C:\Users\user\Desktop\Data\IMG\center_2021_12_19_00_52_43_445.jpg, C:\Users\user\Desktop\Data\IMG\left_2021_12_19_00_52_43_445.jpg, C:\Users\user\Desktop\Data\IMG\right_2021_12_19_00_52_43_445.jpg, 0, 1, 0, 29.00393
C:\Users\user\Desktop\Data\IMG\center_2021_12_19_00_52_43_555.jpg, C:\Users\user\Desktop\Data\IMG\left_2021_12_19_00_52_43_555.jpg, C:\Users\user\Desktop\Data\IMG\right_2021_12_19_00_52_43_555.jpg, 0, 1, 0, 29.91903
C:\Users\user\Desktop\Data\IMG\center_2021_12_19_00_52_43_669.jpg, C:\Users\user\Desktop\Data\IMG\left_2021_12_19_00_52_43_669.jpg, C:\Users\user\Desktop\Data\IMG\right_2021_12_19_00_52_43_669.jpg, 0, 1, 0, 30.18996
C:\Users\user\Desktop\Data\IMG\center_2021_12_19_00_52_43_771.jpg, C:\Users\user\Desktop\Data\IMG\left_2021_12_19_00_52_43_771.jpg, C:\Users\user\Desktop\Data\IMG\right_2021_12_19_00_52_43_771.jpg, 0, 0.9038932, 0, 30.18996
C:\Users\user\Desktop\Data\IMG\center_2021_12_19_00_52_43_892.jpg, C:\Users\user\Desktop\Data\IMG\left_2021_12_19_00_52_43_892.jpg, C:\Users\user\Desktop\Data\IMG\right_2021_12_19_00_52_43_892.jpg, 0, 0.5452263, 0, 30.0681
C:\Users\user\Desktop\Data\IMG\center_2021_12_19_00_52_43_995.jpg, C:\Users\user\Desktop\Data\IMG\left_2021_12_19_00_52_43_995.jpg, C:\Users\user\Desktop\Data\IMG\right_2021_12_19_00_52_43_995.jpg, 0.0100878, 0.2343993, 0, 29.98676
C:\Users\user\Desktop\Data\IMG\center_2021_12_19_00_52_44_100.jpg, C:\Users\user\Desktop\Data\IMG\left_2021_12_19_00_52_44_100.jpg, C:\Users\user\Desktop\Data\IMG\right_2021_12_19_00_52_44_100.jpg, 0, 0, 0, 29.74613
C:\Users\user\Desktop\Data\IMG\center_2021_12_19_00_52_44_206.jpg, C:\Users\user\Desktop\Data\IMG\left_2021_12_19_00_52_44_206.jpg, C:\Users\user\Desktop\Data\IMG\right_2021_12_19_00_52_44_206.jpg, 0, 0, 0, 29.44548
C:\Users\user\Desktop\Data\IMG\center_2021_12_19_00_52_44_319.jpg, C:\Users\user\Desktop\Data\IMG\left_2021_12_19_00_52_44_319.jpg, C:\Users\user\Desktop\Data\IMG\right_2021_12_19_00_52_44_319.jpg, 0, 0.1564506, 0, 29.14791
C:\Users\user\Desktop\Data\IMG\center_2021_12_19_00_52_44_430.jpg, C:\Users\user\Desktop\Data\IMG\left_2021_12_19_00_52_44_430.jpg, C:\Users\user\Desktop\Data\IMG\right_2021_12_19_00_52_44_430.jpg, 0, 0.4922268, 0, 29.22822
C:\Users\user\Desktop\Data\IMG\center_2021_12_19_00_52_44_546.jpg, C:\Users\user\Desktop\Data\IMG\left_2021_12_19_00_52_44_546.jpg, C:\Users\user\Desktop\Data\IMG\right_2021_12_19_00_52_44_546.jpg, 0, 0.8408746, 0, 29.85332
C:\Users\user\Desktop\Data\IMG\center_2021_12_19_00_52_44_654.jpg, C:\Users\user\Desktop\Data\IMG\left_2021_12_19_00_52_44_654.jpg, C:\Users\user\Desktop\Data\IMG\right_2021_12_19_00_52_44_654.jpg, 0, 0.5205225, 0, 30.09157
C:\Users\user\Desktop\Data\IMG\center_2021_12_19_00_52_44_762.jpg, C:\Users\user\Desktop\Data\IMG\left_2021_12_19_00_52_44_762.jpg, C:\Users\user\Desktop\Data\IMG\right_2021_12_19_00_52_44_762.jpg, 0, 0.1935655, 0, 29.9944
C:\Users\user\Desktop\Data\IMG\center_2021_12_19_00_52_44_875.jpg, C:\Users\user\Desktop\Data\IMG\left_2021_12_19_00_52_44_875.jpg, C:\Users\user\Desktop\Data\IMG\right_2021_12_19_00_52_44_875.jpg, 0, 0, 0, 29.74666
